RegionName,SizeRank,2010-01,2010-02,2010-03,2010-04,2010-05,2010-06,2010-07,2010-08,2010-09,2010-10,2010-11,2010-12,2011-01,2011-02,2011-03,2011-04,2011-05,2011-06,2011-07,2011-08,2011-09,2011-10,2011-11,2011-12,2012-01,2012-02,2012-03,2012-04,2012-05,2012-06,2012-07,2012-08,2012-09,2012-10,2012-11,2012-12,2013-01,2013-02,2013-03,2013-04,2013-05,2013-06,2013-07,2013-08,2013-09,2013-10,2013-11,2013-12,2014-01,2014-02,2014-03,2014-04,2014-05,2014-06,2014-07,2014-08,2014-09,2014-10,2014-11,2014-12,2015-01,2015-02,2015-03,2015-04,2015-05,2015-06,2015-07,2015-08,2015-09,2015-10,2015-11,2015-12,2016-01,2016-02,2016-03,2016-04,2016-05,2016-06,2016-07,2016-08,2016-09,2016-10,2016-11,2016-12,2017-01,2017-02,2017-03,2017-04,2017-05,2017-06,2017-07,2017-08,2017-09,2017-10,2017-11,2017-12,2018-01,2018-02,2018-03,2018-04,2018-05,2018-06,2018-07,2018-08,2018-09,2018-10,2018-11,2018-12,2019-01,2019-02,2019-03,2019-04,2019-05,2019-06,2019-07
"Fairmont, WV",417,93.47826087,92.8030303,91.58549784,92.11455051,93.55062413,92.6510989,95.17857143,95.43150648,93.65986652,92.06730769,93.74511337,92.31200898,88.52464249,90.94758217,92.33209438,93.26298701,93.33775701,92.78571429,94.53494482,94.96753247,95.48611111,95.712113,97.60738262,98.51437258,98.97290107,99.77678571,101.3947591,99.47840664,95.11077158,95.8125,94.15224651,92.23568282,93.43433999,95.83333333,97.22222222,95.83333333,93.2359722,92.74941995,92.68957159,94.16058394,93.78397206,97.57429624,98.82571075,100.4587156,98.36036254,102.3900054,99.5462963,103.8533439,104.0895062,103.0536687,102.992474,101.7454545,100.8064516,100.9715026,102.9539186,100.7560484,98.72611465,100.7560484,102.410596,102.4487472,101.9987283,102.9384193,106.6331365,109.2313489,107.6358297,107.9375623,107.6153846,104.1666667,108.3333333,106.4898003,106.2712817,106.8185185,107.037037,107.0922361,112.5401929,112.5401929,110.4436229,107.6855425,112.3137102,109.2357688,111.9945133,113.3629191,110.7569721,110.8862313,112.0060834,111.0154905,113.9780405,112.054821,111.946533,112.5248509,113.8392857,113.3711507,110.0880705,109.6938776,108.6134232,107.0195946,107.3442956,109.1350747,106.7663818,111.8181818,109.9142212,112.2919881,112.7925159,113.4161877,115.0859107,113.1711383,112.6279017,111.0121296,115.2439024,117.9943013,118.1912237,113.7440758,113.8211382,113.9125152,115.6743418
"Crossville, TN",418,136.3501347,136.3501347,136.3352486,136.2985781,135.8020093,134.6861472,134.7019123,135.0446737,135.1813826,135.8924211,135,135.5932203,134.5807033,134.3886831,132.476739,132.0910973,132.9364378,133.6922455,131.0821035,130.6389158,127.0611889,127.6158855,127.2657154,126.9336539,127.1491228,127.636036,130.3522544,128.3820252,127.3568436,127.9401283,129.0606061,127.8696498,127.8696498,127.5746732,125.9322034,127.725058,126.6208353,124.451087,124.9553731,127.3755242,124.5025583,125.4191004,125.1253133,123.6114001,123.831271,122.0814703,125.6877222,126.9682876,123.7410332,126.8080273,126.8803418,127.3846491,127.7443609,129.0643663,129.1003013,129.3218085,129.4609808,131.4462894,132.0204758,132.4331023,131.4252336,130.8637566,134.936212,136.2137429,137.5955206,136.5711914,135.3203152,135.4598126,134.3716261,136.3131313,136.9446135,136.4941738,134.5463609,134.5549951,137.1167956,138.6203945,136.3636364,138.2068354,136.3383838,136.960126,136.2984218,137.5,138.3018868,139.6341463,140.2428134,138.2757611,140.3698875,138.121547,138.0376712,138.624155,142.7857143,142.8727422,142.1577432,144.8979592,148.0864198,148.4237246,146.3039014,149.2008717,147.0877182,147.4347329,150.1340483,148.7285019,150.1340483,150.5512716,151.6549105,153.800942,151.2608895,154.0971719,151.1845387,152.870494,150.7679178,151.1845387,154.8280826,158.3597502,157.8128649
"Gloversville, NY",419,132.6352564,129.259403,129.259403,132.8205128,133.2094176,132.8205128,133.2094176,132.8205128,131.5833084,126.9522592,121.7515806,115.842233,119.5033905,123.1481481,122.5945774,118.375278,122.3591549,126.8962585,130.7088745,126.3900609,128.1545741,126.2727273,127.1258503,123.7850467,126.953125,129.2258206,134.3618143,133.6627907,137.6086957,135.172619,139.3625498,138.3980603,139.3625498,138.4032634,139.4380532,133.4325397,127.8571429,124.9583333,132.1428571,125.6072747,130.7692308,129.125,130.3738318,132.3809524,130.4229969,135.1470978,133.2916667,131.3639221,130.0533076,131.9831312,131.5539811,135,135.6060606,135.6060606,131.875,131.3826736,129.7005354,132.3790323,132.5,129.709901,124.9613095,126.7281106,131.1361783,128.968254,133.7548638,134.1698842,135.2888087,136.8960508,136.8960508,136.5546218,136.5491688,136.1363636,137.9159123,139.0049159,137.6488095,139.5912829,140.2898475,144.4444444,148.893617,150.1358696,149.9166667,149.7596154,138.6419414,144.2878338,138.1899351,140.974359,149.7596154,140.974359,148.893617,145,140.974359,149.9,149.4518116,150.1396648,150.0281657,149.822695,140.974359,141.3447376,142.0355802,139.9456522,147.5457406,149.5833333,151.1627907,150,152.7777778,148.1146054,147.3214286,147.0352564,147.0352564,143.7717529,143.0982835,147.5206612,154.583628,162.503343,156.7695962
"Carson City, NV",420,163.378545,163.3512443,161.7230095,161.7873652,157.7790304,153.8131962,155.1836818,153.8131962,151.6028987,149.0858105,147.5814413,146.5669615,147.2415753,145.1795079,144.6927374,138.8325711,137.0449679,137.4080882,135.450502,135.8834951,131.672394,128.1165049,126.402031,129.4681781,130.2117989,135.7772148,134.1463415,131.9417093,132.2127041,140.2990115,140.7581647,132.4836989,136.1188838,133.4015234,134.3856655,136.3088058,140.5575361,140.3743316,143.246845,142.7797682,143.5406699,143.5406699,147.2428459,148.8053271,149.6140906,148.7826239,148.3034693,149.4778068,152.3631841,155.6185705,157.94193,156.462585,160.2800295,158.6859688,158.3072432,162.8392484,164.4587839,160.7142857,165.2118644,166.5968148,164.3835616,164.7928994,167.3506772,171.4424478,176.6548881,176.8004723,178.4912938,175.7086425,177.5260257,178.0748663,178.3311313,178.7037561,178.7037561,182.2814399,184.5679012,186.4297018,186.3596491,186.4997545,186.6445458,186.799722,188.1517961,187.131625,189.1130727,191.538585,195.3112314,192.2940122,193.0792377,199.6359744,195.6614207,192.2925678,187.8134403,198.3419205,196.9318182,198.9835427,198.9835427,197.2066498,199.9506173,203.0456853,204.4807966,209.2219973,209.2219973,215.9968948,211.0617284,210.3421156,218.4931948,214.1973126,214.2857143,210.3421156,215.3602534,215.2416357,215.978374,218.6875892,219.1503709,221.919027,227.2376543
"Calhoun, GA",421,94.52736318,93.19347319,97.12121212,101.9727891,102.027972,101.6894754,100.4730928,101.3321749,97.77950458,96.87410572,95.3806709,92.04835638,90.87317266,90.25806452,87.11083437,84.39157692,84.55571227,85.75464084,84.8839079,89.74358974,89.99726637,88.48631009,85.948817,86.06061539,84.76996439,85.4854637,85.4854637,82.4669967,83.09312639,84.2211733,83.20610687,83.20610687,84.74576271,88.17479656,87.38551996,88.69765791,86.13927555,87.76460436,86.57116337,90.76577657,90.3847171,93.45454545,95.64809309,91.25063036,93.52001142,92.82841823,93.65942029,93.24391926,92.82841823,94.14535666,93.78474714,93.35497481,94.82051282,95.53925539,95.7209696,92.24533511,95.93693004,97.08633094,95.50938338,95.50938338,96.56320961,94.74025974,98.03443304,95.77423534,95.71242652,95.71242652,96.17021277,96.09238235,96.48275862,94.53247162,93.80952381,93.42948718,95.39399855,94.94092576,94.96279336,97.08633094,96.89802249,95.29098667,97.05965463,97.64485151,99.88584475,97.64485151,99.88584475,96.20938628,97.19448193,94.93470518,101.7554875,98.72631034,98.9480198,100.7049482,101.2277471,101.280896,104.4710327,103.1660777,104.125,103.8842489,107.0478413,108.93519,112.6589595,112.3254402,112.7819549,111.8805456,108.6413043,108.6413043,108.504222,108.2295615,110.5263158,109.2644806,112.6750032,114.5307462,116.146789,113.8395002,112.4078624,112.3865878,114.1804781
"Waycross, GA",422,95.76923077,94.93423358,93.36404526,93.1542461,92.53246753,93.1542461,92.75862069,93.45212305,87.41140736,84.06735751,84.21286031,84.21286031,83.70044053,78.96092744,82.05409357,83.03509159,83.25825826,80.60360692,79.0987536,78.6925259,80.51103093,81.10594359,81.60828025,79.34039968,78.82803331,78.70572803,80.38348083,80.38848397,80.38348083,77.87221936,77.93103448,81.33265514,92.32830248,91.91466948,89.12779781,87.3655914,84.46969697,82.01784489,83.85132358,83.27830684,81.9595623,84.17080786,85.64636495,84.00537634,85.62634657,82.21119773,81.28394582,82.47865952,85.38011696,84.5916518,81.48069112,81.36094675,80.45006531,80.42394015,79.6460177,78.00674663,77.27272727,78.02553831,78.80729423,77.79012323,82.42222113,82.14285714,82.70158511,79.1737408,80.92086966,82.71846601,80.92086966,82.80573118,84.52334304,85.34752948,85.39462978,85.17220873,86.23791233,86.90552069,86.25319693,83.86446468,83.54615104,83.33333333,82.05278592,83.02288451,86.22183709,85.03365703,86.76007194,86.22183709,85.26751098,84.05797101,85.26734926,86.30298273,86.540732,88.64218869,87.86159955,88.46677825,89.88494727,90.36304828,89.43089431,89.06714201,87.40437158,87.61584244,87.35137934,87.91895526,89.18820531,91.86241611,90.84236281,91.12462006,92.56128487,94.08995816,94.51450189,94.79571984,94.10693469,93.77756025,95.89675711,95.50184626,101.7044975,103.2962301,99.07305743
"Oil City, PA",423,80.46218487,82.03125,84.13318452,82.49375471,79.18552036,85.24904215,91.66666667,85.64400159,86.10771581,85.59782609,78.2122905,85.81839356,86.03896104,86.63366337,88.06089744,88.67521368,89.15578866,85.31082591,78.125,84.3023202,89.15905873,85.564324,85.49107143,85.53082192,89.31419458,90.90909091,86.13505747,85.4978355,90.90909091,90.90909091,95.11589404,93.03435115,90.90909091,86.39937107,83.65218173,83.14606742,82.40196933,81.69934641,86.42391571,82.57872306,83.37289235,84.1191067,84.1191067,82.43727599,83.6696077,85.72303922,87.91262781,88.33735145,90.71193299,90.87662338,91.08557845,90.84415584,89.5754717,87.24318658,88.67924528,87.78625954,88.23275241,90.00551681,89.62264151,88.67924528,87.17679944,85.0619195,84.99019888,85.0619195,86.40350877,87.02531646,88.7345679,89.18625014,90.4103533,89.2609127,90.12681159,89.70626294,91.89655172,92.20599191,93.02737897,96.72619048,97.85932722,98.07692308,98.99580616,97.10588008,92.30769231,95.15636918,92.84806103,92.8589876,95.78726737,97.61723657,96.54454679,94.75427724,92.39010989,95.72882628,92.85714286,90.30623862,91.0291439,91.0291439,91.21621622,91.8133262,91.35251323,91.8133262,93.68008949,93.75,95.80048277,99.72579273,104.4546274,100.1821494,95.73671429,95.0255102,93.53741497,93.42915811,94.5221637,93.42915811,94.0188172,97.21378279,96.83641975,100.3401361,98.73170666
"Jasper, IN",424,103.6931818,104.8028307,104.3115438,104.4080242,100.2467613,99.70175365,107.8003876,106.0177473,103.6033163,101.3513514,98.16583875,95.58291093,95.49102025,95.49102025,94.01114206,91.197007,91.47597254,95.13924051,95.45454545,95.14664804,99.19117647,99.19117647,99.05818972,98.33795014,96.30363036,96.80851064,98.09863868,98.71875,99.84643875,99.01756473,98.37366125,101.8905945,99.58837903,99.58837903,103.272101,106.4471349,105.4868624,103.2603633,110.6734007,100.2665667,100.4504505,106.6508425,109.7982335,116.7297793,108.5240275,115.9722222,114.3884892,107.7068455,105.9036023,105.1602815,104.0278786,103.0695753,105.5730337,106.5002902,106.9618413,111.8055556,114.9631759,111.3193403,114.142539,111.3111178,111.3111178,111.3193403,111.8398713,112.4917123,110.8551684,110.6549815,108.7020895,108.7020895,107.2821847,105.0070028,108.3240223,109.5136261,106.547619,108.6538462,106.8237091,113.8739946,118.8554659,118.000625,119.5311726,122.2140583,122.1615894,121.4348897,122.2140583,122.6158038,117.7563568,118.0002796,122.5753504,122.4745143,117.9079956,120.1685393,118.7578063,116.8439716,121.9241192,121.9241192,120.1346389,121.2531753,121.2531753,125.0301799,121.7105263,125.4310004,128.0130293,126.8228383,128.266011,124.8030993,120.6896552,120.6072291,114.1171994,113.0825311,114.3351064,116.4463453,116.7649951,115.8979605,114.6749522,118.9445765,121.2114886
"Ontario, OR",425,133.8018742,144.4827586,139.6234167,141.5780617,129.6154096,125.6845564,122.1804511,122.0827971,121.1089494,122.3849531,121.1199221,116.369863,116.4117654,116.1887881,117.5802789,121.3601835,114.4725221,116.8224299,118.0700497,118.0047226,120.3042464,122.6584867,117.1171171,114.9665552,125.8581236,125.8581236,123.1527094,123.1527094,120.6543967,118.5792943,120.743865,115.7024793,113.4362233,111.5168539,115.6640084,121.7732931,120.8784214,123.9894019,119.8463541,119.5355191,117.5820125,112.7249763,112.9441739,115.4256718,118.5714286,118.8941075,116.997523,117.5235774,118.5714286,117.9797317,118.7865497,118.2074806,118.9462946,118.4970152,119.2476991,119.591481,119.957396,119.7351828,119.047619,118.8689218,117.0714286,120.8532958,121.742671,119.7723188,118.9299931,121.7342968,119.3183987,122.5439504,124.9563421,125.9720062,128.958057,128.958057,134.291903,131.1175027,137.3161765,146.7287039,134.8765432,141.2038153,141.326808,140.6049213,145.8977,145.3120538,136.6535074,144.287807,148.6941466,144.287807,150.3158246,154.3104704,142.0454545,151.0658229,149.1850486,160.1265823,166.4025357,171.7676452,179.0908038,185.2141967,180.2232091,179.9410029,193.7784091,172.0747296,175.8664955,185.6320315,179.3615108,176.5016234,175.4385965,192.1719602,181.5213588,208.2848837,213.7592138,207.7585754,207.7585754,190.7276995,207.232267,205.8531746,217.830457
"Payson, AZ",426,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,181.1079545,181.0776942,180.550666,179.8473282,181.5673289,181.0776942,178.7137781,177.852349,178.7416587,180.7598039,180.7598039,179.7916005,180.6120626,180.7466375,182.8169014,184.6729905,184.7323199,184.2105263,185.5903329,189.1025641,191.183517,190.3614458,189.2328898,189.923321,190.2188987,197.4188689,196.2216625,198.8711819,202.6049886,203.1893004,203.989704,202.0206767,199.2439863,200.2088812,202.1155488,209.1080945,208.9442815,209.6588197,208.8337854,208.9442815,209.5679137,209.6767343,208.3333333,208.28125,213.2009277,216.1430119,212.4743993,213.7003236
"Rochelle, IL",427,102.6470588,101.0993736,102.547903,102.6470588,108.0745342,112.08577,116.1111111,114.7321429,113.0068493,113.0544684,112.0284284,111.2276464,109.2206367,109.2206367,107.2549534,108.0687718,108.7686567,108.7686567,108.5874474,109.1383812,107.2854291,107.2854291,105.1305378,104.5,104.1666667,104.1666667,103.3333333,104.4105399,104.2765448,104.386423,105.1767677,107.2246066,108.9041096,106.8070818,106.8481848,108.8502269,107.4236728,106.8070818,109.5467033,110.7758621,110.7758621,111.6259478,110.9028394,111.377551,111.377551,111.3707165,106.8070818,104.5384615,103.3574713,99.6875,103.4045394,103.125,103.1240793,101.1748151,103.1231585,102.358888,100.3861004,101.222067,102.0686245,101.6333333,97.77327935,95.82057865,95.3187004,97.38310194,96.73136072,94.66787167,94.66787167,94.6760411,94.6760411,95.92,95.98561666,95.00840826,95.01329787,96.05204259,96.05204259,98.15517241,99.96366279,100.598044,100.598044,99.1902834,98.32071902,98.42715232,100.1604002,102.3065476,104.2731117,104.9141221,108.0721003,108.7488667,117.5882353,118.8414634,120.8897485,120.8872611,120.8847737,120.1692235,123.2623318,121.9105691,121.0755814,121.4879939,120.3882202,123.9849624,122.275669,110.625,104.9118388,107.556754,111.1786606,110.3934234,109.6367195,107.5504829,108.0785013,119.4339623,124.3421053,124.3421053,119.4633579,119.2126654,118.9880952
"Danville, KY",428,94.92521717,95.3136699,95.32894737,95.3531028,94.66666667,93.5828877,92.58855586,92.05263158,92.3727093,92.03947368,92.15686275,91.33783144,92.55,88.48292003,89.79936472,89.95,92.47577698,93.55080615,93.93524728,93.50218998,94.16058394,93.45238095,93.88888889,95.48832272,97.4025974,94.28066038,97.56480657,95.66666667,94.42640693,93.88888889,93.68978805,93.91403884,96.66755151,96.40456989,96.93053312,96.66666667,94.60426706,94.50692492,99.27702916,99.31613759,101.3037922,101.3037922,101.5969163,102.5845686,100.3768844,100.3557782,99.64809384,100,101.8342391,100.167336,100.334672,100,100.8039101,99.94416527,99.07825244,97.7735548,98.96039604,102.111912,103.0907182,103.5201258,103.2666667,102.4568195,99.93468321,101.9897959,103.3983452,103.3983452,102.5961288,101.9028203,101.9028203,103.5728714,103.7735849,106.0960608,106.1008348,106.0874704,105.4628115,102.7624309,101.2987013,103.3687943,100.9135596,102.5063272,104.4640552,108.0699623,111.0596946,110.3321072,109.030303,111.9235837,110.3526735,111.6071429,111.3290319,111.0509209,111.6071429,114.774009,111.5474901,115.4065004,115.4157044,115.4157044,118.670151,115.1062621,118.2343668,118.2343668,116.2501564,115.5111111,118.4322034,123.0611148,124.6598639,124.3589744,121.1818182,121.1538462,121.1538462,122.5460772,121.1678322,118.525641,120.1898734,121.5562204,124.8435544
"Galesburg, IL",429,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,111.1679298,104.0868455,104.0798611,100.0816993,104.0868455,110.3301963,110.8630952,114.5833333,102.0508738,106.2581909,106.7663818,105.728022,104.5540684,102.7954888,100.7104195,103.1171012,100.4385965,101.3317892,101.1783397,103.1746032,103.4202253,107.0833333,109.2532386,109.2532386,111.7724868,113.2184058,115.942029,111.5618661,110.8404569,109.8425197,109.9807837,111.9976313,114.2685336,114.4067797,114.2857143,108.0756079,111.3128307,115.003655,106.5340909,106.5340909,106.6135021,105.6475841,105.1053619,102.6156942,102.0455727,105.4913295,108.2491814,109.0250112,118.6251835
"Warrensburg, MO",430,96.51724138,93.69623656,93.22580645,94.08901936,91.22061623,92.42761693,91.00101112,91.03146661,91.22061623,87.85123443,88.58015189,90.19686621,90.48773585,91.4,91.75721244,92,90.86389249,90.77079108,90.40201005,89.73920479,90.19939804,90.92965251,90.98261221,91.52852007,91.23302493,91.07396481,91.17357002,90.34267342,89.60107575,89.85221853,90.37990196,92.37581802,91.84834555,92.28746392,93.11227483,93.58281781,96.96313457,100.442401,96.78387614,95.77589825,94.41304298,92.99574065,92.70216963,93.44115004,93.27548807,92.99574065,93.14539101,89.22902409,89.22902409,88.35355286,91.14575043,89.50395399,91.12641815,92.53326762,96.63803625,97.51393056,97.29334309,96.01229793,93.75922245,93.58276311,92.05453908,93.38112676,92.11558608,92.24196856,90.6273951,91.96787149,92.77964834,96.85230024,96.41488671,95.14658187,91.26660463,91.90385729,94.99263623,96.14692114,96.14692114,96.069869,96.83042789,96.49139709,96.57809984,98.42496531,99.97051017,102.2312633,102.51102,104.3168168,102.8861571,102.319236,98.39650146,100.1721422,102.2283272,106.466337,106.2714356,109.989648,109.989648,108.8458571,110.9797657,110.9797657,112.2245869,109.2682045,112.1399118,108.6843474,109.2935452,110.0050025,110.0050025,112.5383156,112.5383156,122.6529161,122.3529412,117.3337795,113.5207497,115.8169763,116.4329188,119.1785531,117.6837682,119.372442,118.8180918
"Athens, TN",431,100.4464286,99.93548387,99.87244898,100.0022723,103.9517471,102.1221115,101.0971787,101.1101347,105.4383117,104.6218487,104.5786235,103.8411458,102.6234568,104.1690441,103.4042185,104.280109,104.4812207,104.6043417,105.265069,104.852459,104.8696913,104.6465969,104.08712,102.8350515,101.7683721,102.3267839,103.2640143,100.657562,100.657562,106.9847413,108.5293803,107.8903654,108.6671522,108.7798954,108.8010237,108.0180228,107.2596468,105.8506543,104.6140799,106.1120543,106.1452514,105.2188552,107.615894,108.3808493,105.3421117,105.5424528,106.2792661,107.6388889,107.1691176,108.7519452,106.3438345,107.6091851,106.6445242,108.2697233,111.2357936,110.6359309,109.6938776,109.8469388,109.5804634,109.6401719,110.2623457,110.2237654,110.2661597,110.6609447,110.9559208,112.2605607,112.7835449,111.5355998,111.1111111,110.7712766,110.6340608,111.4068441,108.8970576,107.2632879,108.4797555,110.4417671,111.3131989,112.3067883,114.3472553,115.98,116.2859415,116.4771944,116.9298246,120.1550388,118.7842779,115.7878574,116.82277,118.4059135,117.7863248,118.7526281,118.8787389,119.3992122,117.5108225,116.2584112,118.2988578,118.0056378,117.0418951,119.7268347,120.9584769,118.1566774,118.9732143,116.7178857,117.4411203,120.7911417,122.4147839,121.3968958,124.1139667,123.80085,119.3225806,121.2987844,121.5409159,121.9375079,122.3268289,122.332696,121.7228464
"Edwards, CO",432,,,,,,,,,,,,,,,,,,,,,,,,,,,774.4211782,760.7677903,780.3057234,711.4073156,703.2428356,698.1955763,696.4098989,731.4910596,711.8252297,741.9620775,744.279076,766.3036441,756.5789474,747.5209764,747.5209764,725.0839866,716.6666667,733.2224614,728.3451452,748.2718894,796.184739,852.1920273,902.5376399,861.5553465,860.6342533,855.513308,799.5283019,752.2120563,735.8330321,739.9157137,741.3509061,759.6579801,792.1770151,823.509587,831.5568731,793.4218119,786.941042,813.7195911,796.5583915,718.3119543,704.5454545,695.1904775,723.5890014,761.3814757,786.967136,837.6400888,840.665874,825.5718443,822.3684211,819.4077983,778.785489,743.3675234,732.2928728,741.1437611,760.1859419,774.5863731,789.644714,812.9614663,818.8405797,810.1638741,808.2044821,798.605502,764.1014429,753.4864625,743.4760694,767.8431373,770.379365,791.250734,802.1172638,839.8921631,826.4075645,839.0482855,836.9321387,845.9672529,797.3916895,802.1172638,775.8046615,770.6384709,803.6946787,794.4812058,847.4038339,864.2778592,856.9335938,853.5984226,861.1642383,839.2128057,791.6157916,770.9244893,771.2105076
